u,v,key,osmid,highway,oneway,length,name,geometry,speed_kph,bearing,travel_time,grade,grade_abs,lanes,ref,maxspeed,bridge,width,junction,access,simple_model_e
82926582,82920912,0,10084772,residential,False,29.655,300 East,"LINESTRING (-111.8257218 41.7765874, -111.8257476 41.7763214)",41.6,184.1,2.6,0.021,0.021,,,,,,,,47218.319410000244
82926582,82918270,0,10085280,residential,False,222.906,2440 North,"LINESTRING (-111.8257218 41.7765874, -111.8230338 41.7765705)",41.6,90.5,19.3,0.019,0.019,,,,,,,,350246.8810589512
82926584,82926586,0,10084772,residential,False,248.974,300 East,"LINESTRING (-111.825678 41.7777274, -111.8256044 41.7799658)",41.6,1.4,21.5,-0.007,0.007,,,,,,,,391103.7583021615
82926584,82923043,0,10084772,residential,False,54.515,300 East,"LINESTRING (-111.825678 41.7777274, -111.8256997 41.7772374)",41.6,181.9,4.7,0.003,0.003,,,,,,,,86138.64257593428
82926584,82918272,0,182952362,tertiary,False,225.715,2500 North,"LINESTRING (-111.825678 41.7777274, -111.822956 41.7777208)",56.3,90.2,14.4,0.017,0.017,,,35 mph,,,,,493703.7233346269
82926584,82933938,0,182952362,tertiary,False,227.382,2500 North,"LINESTRING (-111.825678 41.7777274, -111.8284201 41.7777341)",56.3,270.2,14.5,-0.022,0.022,,,35 mph,,,,,497216.13198220945
82926586,82926584,0,10084772,residential,False,248.974,300 East,"LINESTRING (-111.8256044 41.7799658, -111.825678 41.7777274)",41.6,181.4,21.5,0.007,0.007,,,,,,,,391041.1230816054
82926586,82922342,0,182952364,residential,False,76.658,2600 North,"LINESTRING (-111.8256044 41.7799658, -111.8246801 41.7799517)",41.6,91.2,6.6,0.015,0.015,,,,,,,,120933.09350833345
82926586,82921798,0,182952364,residential,False,75.628,2600 North,"LINESTRING (-111.8256044 41.7799658, -111.8265163 41.7799789)",41.6,271.1,6.5,-0.015,0.015,,,,,,,,119250.43649237714
82926586,82926588,0,10084772,residential,False,258.36,300 East,"LINESTRING (-111.8256044 41.7799658, -111.8255323 41.7821562, -111.8255287 41.7822886)",41.6,1.4,22.4,-0.004,0.004,,,,,,,,405829.4262639733
82926588,82926586,0,10084772,residential,False,258.36,300 East,"LINESTRING (-111.8255287 41.7822886, -111.8255323 41.7821562, -111.8256044 41.7799658)",41.6,181.4,22.4,0.004,0.004,,,,,,,,405747.85245049867
82926591,82915108,0,10084774,residential,False,109.374,North 300 East,"LINESTRING (-111.8123278 41.8000054, -111.8123365 41.7990218)",41.6,180.4,9.5,-0.014,0.014,,,,,,,,172097.42251872466
82926591,82921685,0,10084774,residential,False,110.217,North 300 East,"LINESTRING (-111.8123278 41.8000054, -111.8123263 41.8009966)",41.6,0.1,9.5,-0.015,0.015,,,,,,,,173523.35221525276
82926591,82935667,0,10086004,residential,False,124.893,50 North,"LINESTRING (-111.8123278 41.8000054, -111.8108213 41.7999883)",41.6,90.9,10.8,0.056,0.056,,,,,,,,196689.87208313262
82926615,82929431,0,10086337,tertiary,False,204.355,East Center Street,"LINESTRING (-111.824579 41.8363877, -111.827045 41.8364307)",45.1,271.3,16.3,-0.021,0.021,,,,,,,,350445.3996566355
82926615,82912984,0,10084777,tertiary,False,130.56900000000002,North 300 East,"LINESTRING (-111.824579 41.8363877, -111.8245746 41.8365199, -111.8245737 41.83653, -111.8245449 41.8374563, -111.8245108 41.8375585)",45.1,2.5,10.4,-0.007,0.007,,,,,,,,224311.84992902254
82926615,82921979,0,10085542,residential,False,243.321,South 300 East,"LINESTRING (-111.824579 41.8363877, -111.8245908 41.8362677, -111.8246671 41.8356171, -111.8248909 41.8350509, -111.8251892 41.8344562, -111.8252168 41.8342676)",41.6,192.6,21.1,-0.021,0.021,,,,,,,,382093.017889646
82926615,82931851,0,954038720,residential,False,86.46600000000001,East Center Street,"LINESTRING (-111.824579 41.8363877, -111.8242971 41.8364178, -111.8238748 41.8364882, -111.8235515 41.8365204)",41.6,80.2,7.5,0.033,0.033,,,,,,,,136378.14472338033
82926619,82882483,0,10084778,residential,False,23.506,300 East,"LINESTRING (-111.8263982 41.7549356, -111.8264068 41.7547243)",41.6,181.7,2.0,0.033,0.033,,,,,,,,37614.64295471912
82926623,82916847,0,10084780,residential,False,219.271,North 300 East,"LINESTRING (-111.8241075 41.8446463, -111.8241398 41.8444578, -111.8242031 41.8426765)",41.6,182.1,19.0,0.009,0.009,,,,,,,,344476.6177485221
82926623,82933860,0,10086150,residential,False,227.01800000000003,East 400 North,"LINESTRING (-111.8241075 41.8446463, -111.824432 41.844722, -111.824864 41.844766, -111.825004 41.844775, -111.825243 41.8447786, -111.8255392 41.8447896, -111.8258699 41.844797, -111.826827 41.8448189)",41.6,274.9,19.6,-0.047,0.047,,,,,,,,356515.57835022674
82926623,82882179,0,10086150,residential,False,340.32,East 400 North,"LINESTRING (-111.8241075 41.8446463, -111.822598 41.844206, -111.822035 41.8441275, -111.820804 41.843998, -111.820239 41.843971, -111.8201339 41.8439696)",41.6,102.9,29.5,0.057,0.057,,,,,,,,534447.7830547029
82926630,82925575,0,10084782,residential,False,407.78,North 300 East,"LINESTRING (-111.923945 41.6462521, -111.9241053 41.6461193, -111.9242702 41.645993, -111.9246607 41.6456696, -111.9248188 41.6454688, -111.9249592 41.6452186, -111.925133 41.644394, -111.9254022 41.6435087, -111.9255855 41.6431108, -111.9257326 41.6429335)",41.6,201.9,35.3,0.005,0.005,,,,,,,,640032.7642263322
82926630,82933892,0,"[860858860, 860858862, 860858863]",residential,False,386.104,East 400 North,"LINESTRING (-111.923945 41.6462521, -111.9241485 41.6462592, -111.9243528 41.6462663, -111.9248061 41.6462947, -111.92521 41.6463501, -111.9253164 41.6463689, -111.925366 41.6463777, -111.9259784 41.6464986, -111.9268322 41.646677, -111.9271869 41.6467232, -111.9275212 41.6467998, -111.9279813 41.6469665, -111.9282613 41.6470421, -111.9284352 41.6470436)",41.6,283.3,33.4,0.014,0.014,,,,yes,,,,606144.7765725639
82926630,82913760,0,"[860858860, 860858861, 860858855]",residential,False,380.275,East 400 North,"LINESTRING (-111.923945 41.6462521, -111.9231638 41.6466946, -111.9228459 41.6467967, -111.9225286 41.6468685, -111.9222062 41.6469289, -111.9208685 41.6471809, -111.9204071 41.647229, -111.9196668 41.6472531)",41.6,72.6,32.9,-0.002,0.002,,,,yes,,,,596934.6463256056
82926635,82926638,0,10084785,residential,False,61.569,300 East,"LINESTRING (-111.8261838 41.7598942, -111.8262153 41.759341)",41.6,182.4,5.3,-0.007,0.007,,,,,,,,97167.0826729269
82926635,82932768,0,10086087,residential,False,69.814,1530 North,"LINESTRING (-111.8261838 41.7598942, -111.8253426 41.7598727)",41.6,92.0,6.0,0.027,0.027,,,,,,,,110239.60604802665
82926635,82911182,0,10086087,residential,False,90.504,1530 North,"LINESTRING (-111.8261838 41.7598942, -111.8272743 41.759922)",41.6,272.0,7.8,-0.021,0.021,,,,,,,,142556.2494260248
82926638,82926635,0,10084785,residential,False,61.569,300 East,"LINESTRING (-111.8262153 41.759341, -111.8261838 41.7598942)",41.6,2.4,5.3,0.007,0.007,,,,,,,,97317.60303817526
82926649,82916813,0,10084789,residential,False,33.435,255 East,"LINESTRING (-111.8281921 41.7449879, -111.8282018 41.7446873)",41.6,181.4,2.9,-0.038,0.038,,,,,,,,52958.028440315284
82926649,82928581,0,10085022,residential,False,8.495,Heritage Cove,"LINESTRING (-111.8281921 41.7449879, -111.8282941 41.7449812)",41.6,265.0,0.7,-0.024,0.024,,,,,,,,13959.187540866113
82926649,3572554894,0,10085022,residential,False,109.07799999999997,Heritage Cove,"LINESTRING (-111.8281921 41.7449879, -111.8278358 41.7450645, -111.8277178 41.7451595, -111.8277393 41.7453691, -111.8277641 41.7454651, -111.8277182 41.7455598, -111.8274974 41.745581)",41.6,41.2,9.4,0.009,0.009,,,,,,,,171791.17829059824
82926670,3572901026,0,10084793,residential,False,210.801,2400 West,"LINESTRING (-111.8905747 41.6118756, -111.8906781 41.6120104, -111.8907639 41.6121268, -111.890867 41.6122677, -111.8908605 41.6124356, -111.8908815 41.6137144)",41.6,352.9,18.2,-0.003,0.003,,,,,,,,331266.8831235297
82926670,82931611,0,10085415,tertiary,False,795.663,6600 South,"LINESTRING (-111.8905747 41.6118756, -111.8903617 41.6119913, -111.8902168 41.6120586, -111.8900451 41.6121348, -111.8898305 41.612207, -111.8895838 41.6122471, -111.8893746 41.6122551, -111.8881624 41.612258, -111.8811348 41.6122748)",45.1,86.8,63.5,-0.0,0.0,,,,,,,,1362066.4683039156
82926670,82899656,0,"[782815701, 10085415]",tertiary,False,252.824,"['6600 South', 'South 2400 West']","LINESTRING (-111.8905747 41.6118756, -111.8907191 41.6117333, -111.8908747 41.6114598, -111.8909217 41.611174, -111.8909147 41.6096641)",45.1,186.6,20.2,0.0,0.0,,,,,,,,433359.1793874664
82926687,82923320,0,10084793,residential,False,234.92200000000003,2400 West,"LINESTRING (-111.8909681 41.6269419, -111.8909594 41.6272973, -111.8909531 41.6275542, -111.8909509 41.6276464, -111.8909392 41.6281275, -111.8909358 41.6282999, -111.8909413 41.6284101, -111.8909787 41.6290537)",41.6,359.8,20.3,-0.028,0.028,,,,,,,,369005.8840110915
82926687,3572901017,0,10084793,residential,False,609.754,2400 West,"LINESTRING (-111.8909681 41.6269419, -111.8909362 41.6247284, -111.8909358 41.6246429, -111.8909495 41.6233624, -111.8909711 41.6214585)",41.6,180.0,52.8,0.025,0.025,,,,,,,,956760.3373820838
82926687,82928934,0,10085066,residential,False,828.4459999999999,West 5800 South,"LINESTRING (-111.8909681 41.6269419, -111.8876969 41.6269507, -111.8866645 41.6269535, -111.8854895 41.6269566, -111.8810009 41.6269687)",41.6,89.8,71.7,0.014,0.014,,,,,,,,1299650.771068884
82926696,82911834,0,10084794,residential,False,214.948,Center Avenue,"LINESTRING (-111.8516562 41.7223322, -111.8516213 41.7238882, -111.8516132 41.724265)",40.2,1.0,19.2,0.005,0.005,,,25 mph,,,,,325539.1881594622
82926696,82925774,0,"[10084794, 10084658]",residential,False,322.615,"['Center Avenue', '600 South']","LINESTRING (-111.8516562 41.7223322, -111.8517032 41.720571, -111.8531147 41.7205802, -111.8532302 41.7205809)",40.2,213.9,28.9,-0.008,0.008,,,25 mph,,,,,488122.588553744
82926696,82918076,0,10085668,residential,False,235.69,500 South,"LINESTRING (-111.8516562 41.7223322, -111.8514551 41.7223337, -111.850519 41.722341, -111.8488165 41.7223542)",40.2,89.4,21.1,0.003,0.003,,,25 mph,,,,,356816.8932174481
82926696,82933234,0,10085668,residential,False,126.182,500 South,"LINESTRING (-111.8516562 41.7223322, -111.8530648 41.7223213, -111.8531765 41.7223204)",40.2,269.4,11.3,-0.006,0.006,,,25 mph,,,,,191320.70078448876
82926700,82912385,0,10084796,residential,False,241.90100000000004,Evergreen Drive,"LINESTRING (-111.802481 41.7475728, -111.8024825 41.7482583, -111.8025113 41.7483355, -111.8026298 41.7483897, -111.8027986 41.7483902, -111.803064 41.7483906, -111.8040719 41.7483836, -111.804248 41.7483824, -111.8043804 41.7483825)",41.6,299.7,20.9,-0.01,0.01,,,,,,,,379988.08679472783
82926700,82912384,0,10085284,residential,False,154.981,900 North,"LINESTRING (-111.802481 41.7475728, -111.804113 41.7475734, -111.8042242 41.7475747, -111.8043491 41.7475735)",41.6,270.0,13.4,-0.009,0.009,,,,,,,,243684.9689735829
82926700,82930791,0,10085284,residential,False,97.231,900 North,"LINESTRING (-111.802481 41.7475728, -111.801932 41.7475726, -111.801309 41.7475723)",41.6,90.0,8.4,0.003,0.003,,,,,,,,153152.49257936465
82926705,82934238,0,1040886308,tertiary,False,91.216,1000 North,"LINESTRING (-111.8357858 41.7501772, -111.836885 41.750198)",40.2,271.5,8.2,-0.005,0.005,,,25 mph,,,,,138484.2287778329
82926705,82911651,0,10084798,residential,False,214.373,50 West,"LINESTRING (-111.8357858 41.7501772, -111.8357852 41.7500682, -111.8357867 41.7495186, -111.835788 41.7482493)",41.6,180.0,18.6,0.004,0.004,,,,,,,,336780.84705593676
82926705,82882429,0,"[1043080849, 1043080850]",tertiary,False,106.286,1000 North,"LINESTRING (-111.8357858 41.7501772, -111.8355639 41.750173, -111.8347186 41.750157, -111.834505 41.750153)",40.2,91.5,9.5,0.014,0.014,,,25 mph,,,,,161290.50534165258
82926709,82926711,0,10084799,residential,False,401.314,50 West,"LINESTRING (-111.9443317 41.9140189, -111.9443374 41.917628)",41.6,359.9,34.7,0.007,0.007,,,,,,,,630000.3906472295
82926709,82913683,0,10085150,residential,False,102.786,West 200 South,"LINESTRING (-111.9443317 41.9140189, -111.9430898 41.9139989)",41.6,91.2,8.9,0.022,0.022,,,,,,,,161920.97147804272
82926709,82931409,0,"[10085150, 10086279]",residential,False,500.6,"['South 100 West', 'West 200 South']","LINESTRING (-111.9443317 41.9140189, -111.9454995 41.9139909, -111.94551 41.914453, -111.9455747 41.917623)",41.6,345.6,43.3,0.004,0.004,,,,,,,,785661.6975996261
82926711,82926709,0,10084799,residential,False,401.314,50 West,"LINESTRING (-111.9443374 41.917628, -111.9443317 41.9140189)",41.6,179.9,34.7,-0.007,0.007,,,,,,,,629848.6939494304
82926711,82910717,0,1025714403,secondary,False,97.884,West 10200 North,"LINESTRING (-111.9443374 41.917628, -111.9431544 41.9176325)",64.6,89.7,5.5,-0.009,0.009,,UT 142,,,,,,250982.21792986387
82926711,82931409,0,1025714403,secondary,False,102.38,West 10200 North,"LINESTRING (-111.9443374 41.917628, -111.9451137 41.9176282, -111.9455747 41.917623)",64.6,269.7,5.7,-0.007,0.007,,UT 142,,,,,,262460.16838701913
82926721,82934234,0,"[10084801, 10086140]",residential,False,160.617,"['180 West', '1050 North']","LINESTRING (-111.8393874 41.7512032, -111.8392802 41.7512011, -111.8387343 41.7511902, -111.8387443 41.7502973, -111.8387457 41.7502332)",41.6,153.7,13.9,0.009,0.009,,,,,,,,252513.29421950676
82926721,82934232,0,182545466,residential,False,106.476,200 West,"LINESTRING (-111.8393874 41.7512032, -111.8394086 41.7503387, -111.8394109 41.7502458)",41.6,181.0,9.2,0.002,0.002,,,,,,,,167604.31701695744
82926721,82926935,0,182545466,residential,False,72.513,200 West,"LINESTRING (-111.8393874 41.7512032, -111.8393856 41.7513158, -111.8393795 41.7518553)",41.6,0.5,6.3,0.005,0.005,,,,,,,,114470.73216222381
82926727,82926729,0,10084803,residential,False,275.368,1050 North,"LINESTRING (-111.8404154 41.7510304, -111.8437339 41.7510889)",41.6,271.4,23.8,-0.008,0.008,,,,,,,,432442.8035511815
82926727,82926729,1,"[10085950, 10084822, 10086006]",residential,False,432.033,"['1100 North', '375 West', '250 West']","LINESTRING (-111.8404154 41.7510304, -111.8403221 41.7516554, -111.8403719 41.7517258, -111.8404864 41.7517638, -111.8435388 41.7518237, -111.8436482 41.7517937, -111.8437119 41.7517164, -111.8437339 41.7510889)",41.6,271.4,37.4,-0.005,0.005,,,,,,,,678085.4780369948
82926727,82934228,0,10086006,residential,False,85.14200000000001,250 West,"LINESTRING (-111.8404154 41.7510304, -111.8404313 41.7503503, -111.8404313 41.7502648)",41.6,180.9,7.4,0.015,0.015,,,,,,,,134196.00140430752
82926729,82926727,0,10084803,residential,False,275.368,1050 North,"LINESTRING (-111.8437339 41.7510889, -111.8404154 41.7510304)",41.6,91.4,23.8,0.008,0.008,,,,,,,,432465.87839798
82926729,82926727,1,"[10086006, 10084822, 10085950]",residential,False,432.033,"['1100 North', '250 West', '375 West']","LINESTRING (-111.8437339 41.7510889, -111.8437119 41.7517164, -111.8436482 41.7517937, -111.8435388 41.7518237, -111.8404864 41.7517638, -111.8403719 41.7517258, -111.8403221 41.7516554, -111.8404154 41.7510304)",41.6,91.4,37.4,0.005,0.005,,,,,,,,678089.6142909095
82926729,82934226,0,10085950,residential,False,84.636,375 West,"LINESTRING (-111.8437339 41.7510889, -111.8437446 41.7504121, -111.843746 41.7503278)",41.6,180.7,7.3,0.006,0.006,,,,,,,,133374.19790552533
82926732,82924988,0,10084804,residential,False,50.637,North 3600 West,"LINESTRING (-111.9233514 41.8891075, -111.9233689 41.8886523)",41.6,181.6,4.4,-0.007,0.007,,,,,,,,80026.73706134858
82926732,82924990,0,377335466,tertiary,False,87.853,,"LINESTRING (-111.9233514 41.8891075, -111.9232427 41.8888858, -111.92313 41.888783, -111.9229342 41.8886852, -111.922609 41.8886424)",64.4,130.1,4.9,-0.008,0.008,2,,40 mph,,,,,224662.48241868915
82926732,82915821,0,"[377620266, 1062150251, 1062150252]",tertiary,False,1577.153,South 800 East,"LINESTRING (-111.9233514 41.8891075, -111.9233739 41.8919414, -111.9233759 41.8921878, -111.923393 41.8959645, -111.9233934 41.8960593, -111.923395 41.8970569, -111.9233863 41.8978295, -111.9233815 41.8991269, -111.9233804 41.8994357, -111.9233811 41.8995892, -111.9234091 41.903291)",64.4,359.8,88.2,0.005,0.005,2,,40 mph,yes,,,,3991385.8912315704
82926734,82915110,0,10084806,residential,False,213.112,Pineview Drive,"LINESTRING (-111.8117986 41.7970998, -111.8117172 41.7990154)",41.6,1.8,18.4,0.02,0.02,,,,,,,,334961.2745640723
82926935,82887278,0,10084821,residential,False,97.91,1100 North,"LINESTRING (-111.8393795 41.7518553, -111.8392469 41.7518528, -111.8381996 41.751833)",41.6,91.5,8.5,0.01,0.01,,,,,,,,154237.79438960663
82926935,82926721,0,182545466,residential,False,72.513,200 West,"LINESTRING (-111.8393795 41.7518553, -111.8393856 41.7513158, -111.8393874 41.7512032)",41.6,180.5,6.3,-0.005,0.005,,,,,,,,114331.92492719121
82926935,82935429,0,182545466,residential,False,78.552,200 West,"LINESTRING (-111.8393795 41.7518553, -111.8393722 41.7522484, -111.8394339 41.7525583)",41.6,356.7,6.8,0.007,0.007,,,,,,,,123946.285192697
82926937,82887278,0,10084821,residential,False,97.47200000000001,1100 North,"LINESTRING (-111.8374056 41.7515181, -111.8374068 41.7516484, -111.8374097 41.7518047, -111.8381996 41.751833)",41.6,298.0,8.4,-0.013,0.013,,,,,,,,153528.84194656485
82926964,82885141,0,10084827,residential,False,336.67199999999997,Meadowlark Lane,"LINESTRING (-111.8162323 41.8422721, -111.815949 41.8422273, -111.8156829 41.8422849, -111.8155284 41.8424064, -111.8150135 41.8429755, -111.8147645 41.8431097, -111.8144813 41.8431545, -111.8137517 41.8431033, -111.8135543 41.8431161, -111.8133827 41.8432056, -111.8129831 41.8435532)",41.6,62.1,29.1,0.025,0.025,,,,,,,,528665.254325159
82926967,82914150,0,10084994,tertiary,False,58.076,1700 North,"LINESTRING (-111.7985178 41.7621085, -111.799218 41.7621085)",40.2,270.0,5.2,-0.02,0.02,2,,25 mph,,,,,88355.26935841171
82926967,82915661,0,10084994,tertiary,False,125.641,1700 North,"LINESTRING (-111.7985178 41.7621085, -111.797003 41.7621085)",40.2,90.0,11.3,0.028,0.028,2,,25 mph,,,,,190584.1995152842
82926967,82926970,0,10084829,residential,False,137.075,Camelot Drive,"LINESTRING (-111.7985178 41.7621085, -111.7985022 41.7616155, -111.7982262 41.761233, -111.7981187 41.7609385)",41.6,165.7,11.9,-0.005,0.005,,,,,,,,215556.47152658418
82926970,82926967,0,10084829,residential,False,137.075,Camelot Drive,"LINESTRING (-111.7981187 41.7609385, -111.7982262 41.761233, -111.7985022 41.7616155, -111.7985178 41.7621085)",41.6,345.7,11.9,0.005,0.005,,,,,,,,215698.29770209006
82926979,82927830,0,10085388,residential,False,231.331,South 300 West,"LINESTRING (-111.8409991 41.5750509, -111.8410811 41.5729714)",41.6,181.7,20.0,0.018,0.018,,,,,,,,363413.66208823916
82926979,82923579,0,"[867406528, 10084833, 1013865318, 867406527]","['unclassified', 'residential']",False,1532.0109999999995,"['500 West Mount Pisgah Road', 'West 8700 South']","LINESTRING (-111.8409991 41.5750509, -111.8436857 41.5750528, -111.844151 41.5750566, -111.8452948 41.5750682, -111.8453861 41.5750716, -111.8455451 41.5750999, -111.8456931 41.5751918, -111.8458895 41.5753346, -111.8463672 41.5761749, -111.8465898 41.5762158, -111.8484375 41.5760841, -111.849713 41.5760891, -111.8508297 41.576122, -111.8516995 41.5760957, -111.8530597 41.5761156, -111.8533513 41.5760791, -111.8535775 41.5760077, -111.8538405 41.5758418, -111.85411 41.5757108, -111.8542674 41.5756625, -111.8545374 41.5756328, -111.8551045 41.5755743, -111.8553292 41.5755537, -111.8561814 41.575476, -111.8565934 41.5754182, -111.8569797 41.5753283, -111.8570861 41.5752936, -111.8578586 41.574808, -111.8580678 41.5747719)",48.5,268.8,113.7,-0.012,0.012,,,,yes,,,,2837065.093011697
