osmid,y,x,street_count,elevation,highway,geometry
4567090206,41.851003,-111.8277223,3,1416.549,,POINT (-111.8277223 41.851003)
4567237936,41.8261918,-111.8032274,3,1488.242,,POINT (-111.8032274 41.8261918)
4567237937,41.8260814,-111.8019059,4,1496.763,,POINT (-111.8019059 41.8260814)
4567237938,41.8239671,-111.801928,4,1495.63,,POINT (-111.801928 41.8239671)
4589706578,41.912881,-111.8113167,3,1414.62,,POINT (-111.8113167 41.912881)
4589706579,41.913935,-111.811323,3,1411.863,,POINT (-111.811323 41.913935)
4589706857,41.9163667,-111.8107017,3,1409.338,,POINT (-111.8107017 41.9163667)
4591261353,41.916402,-111.8131421,3,1401.224,,POINT (-111.8131421 41.916402)
4591261354,41.9171537,-111.8131306,1,1401.209,turning_circle,POINT (-111.8131306 41.9171537)
4599871862,41.7175918,-111.830179,3,1376.64,,POINT (-111.830179 41.7175918)
4630136782,41.8660226,-111.982768,3,1383.229,,POINT (-111.982768 41.8660226)
4630136784,41.8664716,-111.9829842,3,1384.108,,POINT (-111.9829842 41.8664716)
4630137393,41.8687613,-111.9841631,1,1387.582,,POINT (-111.9841631 41.8687613)
4630137408,41.8563378,-112.0011481,1,1368.324,,POINT (-112.0011481 41.8563378)
4634209996,41.7392491,-111.8168273,1,1424.954,turning_circle,POINT (-111.8168273 41.7392491)
4634210078,41.7442562,-111.801236,3,1464.376,,POINT (-111.801236 41.7442562)
4697946666,41.7153571,-111.836479,3,1371.105,,POINT (-111.836479 41.7153571)
4697946670,41.7180782,-111.8353919,3,1373.147,,POINT (-111.8353919 41.7180782)
4697946675,41.7168581,-111.8351437,3,1372.589,,POINT (-111.8351437 41.7168581)
4697946677,41.7168554,-111.8355317,3,1372.77,,POINT (-111.8355317 41.7168554)
4697946795,41.7192657,-111.833411,4,1373.946,,POINT (-111.833411 41.7192657)
4697946797,41.7214174,-111.8325146,4,1376.169,,POINT (-111.8325146 41.7214174)
4697946836,41.715248,-111.8348718,3,1371.494,,POINT (-111.8348718 41.715248)
4708779641,41.6999487,-111.8534199,3,1363.659,,POINT (-111.8534199 41.6999487)
4708779645,41.7001695,-111.8525725,3,1363.969,,POINT (-111.8525725 41.7001695)
4714201574,41.7021634,-111.8525888,1,1362.823,,POINT (-111.8525888 41.7021634)
4764802162,41.838413,-111.8112022,1,1465.727,,POINT (-111.8112022 41.838413)
4779489811,41.8395075,-111.8185642,1,1457.958,turning_circle,POINT (-111.8185642 41.8395075)
4850754553,41.7064352,-111.8335431,3,1371.496,,POINT (-111.8335431 41.7064352)
5073745228,41.7071394,-111.8335235,1,1371.141,,POINT (-111.8335235 41.7071394)
5262317107,41.833597,-111.8001312,1,1504.077,,POINT (-111.8001312 41.833597)
5275809261,41.8354004,-111.801532,1,1491.214,,POINT (-111.801532 41.8354004)
5275809262,41.833595,-111.801832,3,1492.649,,POINT (-111.801832 41.833595)
5278293310,41.6304563,-111.9346461,3,1381.787,,POINT (-111.9346461 41.6304563)
5282479766,41.64876,-111.9393564,4,1394.775,,POINT (-111.9393564 41.64876)
5282555191,41.6074425,-111.9338075,3,1458.799,,POINT (-111.9338075 41.6074425)
5282555192,41.6080951,-111.933798,3,1457.478,,POINT (-111.933798 41.6080951)
5292175513,41.5855673,-111.9022645,1,1569.747,,POINT (-111.9022645 41.5855673)
5292175517,41.5811903,-111.9247283,3,1525.377,,POINT (-111.9247283 41.5811903)
5292175565,41.5771483,-111.9256207,1,1571.864,,POINT (-111.9256207 41.5771483)
5292175577,41.6111212,-111.9103648,3,1441.814,,POINT (-111.9103648 41.6111212)
5292175582,41.6084049,-111.9071804,3,1462.272,,POINT (-111.9071804 41.6084049)
5294151072,41.6357275,-111.8720801,3,1408.575,,POINT (-111.8720801 41.6357275)
5296049277,41.6504217,-111.9126572,3,1373.445,,POINT (-111.9126572 41.6504217)
5314150120,41.7772433,-111.828054,1,1369.874,,POINT (-111.828054 41.7772433)
5314154523,41.7772049,-111.8284628,3,1368.572,,POINT (-111.8284628 41.7772049)
5314154525,41.777289,-111.829672,3,1367.966,,POINT (-111.829672 41.777289)
5314154526,41.7775953,-111.8296708,1,1367.775,,POINT (-111.8296708 41.7775953)
5316951173,41.6412899,-111.8255805,1,1451.71,,POINT (-111.8255805 41.6412899)
5329900348,41.6334187,-111.813658,3,1469.613,,POINT (-111.813658 41.6334187)
5329975284,41.6274096,-111.8443177,2,1459.458,crossing,POINT (-111.8443177 41.6274096)
5494850150,41.6950226,-111.827522,3,1389.887,,POINT (-111.827522 41.6950226)
5564858065,41.6993508,-111.8454105,1,1364.887,,POINT (-111.8454105 41.6993508)
5633369468,41.7743123,-111.791166,3,1459.731,,POINT (-111.791166 41.7743123)
5633369482,41.7746631,-111.79058,1,1461.273,turning_circle,POINT (-111.79058 41.7746631)
5633388552,41.784137,-111.8160716,3,1380.419,,POINT (-111.8160716 41.784137)
5633388557,41.784124,-111.8152374,3,1382.877,,POINT (-111.8152374 41.784124)
5633388562,41.7715995,-111.8233208,3,1378.94,,POINT (-111.8233208 41.7715995)
5633388563,41.771603,-111.8208885,3,1385.232,,POINT (-111.8208885 41.771603)
5633388564,41.7712134,-111.8208845,1,1384.353,,POINT (-111.8208845 41.7712134)
5633388565,41.7721509,-111.8208946,3,1384.016,,POINT (-111.8208946 41.7721509)
5633429400,41.8003388,-111.8334196,3,1362.359,,POINT (-111.8334196 41.8003388)
5633429401,41.8003147,-111.8314482,3,1363.496,,POINT (-111.8314482 41.8003147)
5633429403,41.8490952,-111.8154132,3,1467.827,,POINT (-111.8154132 41.8490952)
5633429405,41.8476716,-111.8119036,3,1471.158,,POINT (-111.8119036 41.8476716)
5633429406,41.8476836,-111.8113564,1,1471.645,,POINT (-111.8113564 41.8476836)
5633429407,41.8460692,-111.8118686,3,1469.9,,POINT (-111.8118686 41.8460692)
5633429409,41.8462053,-111.8163744,3,1463.827,,POINT (-111.8163744 41.8462053)
5633429416,41.8460905,-111.8179057,1,1462.644,,POINT (-111.8179057 41.8460905)
5633539527,41.8490861,-111.8164444,3,1465.813,,POINT (-111.8164444 41.8490861)
5633539528,41.8490741,-111.8174583,3,1463.176,,POINT (-111.8174583 41.8490741)
5633539529,41.8490741,-111.8179518,1,1461.651,,POINT (-111.8179518 41.8490741)
5633539530,41.8474877,-111.8174261,1,1461.993,turning_circle,POINT (-111.8174261 41.8474877)
5633539537,41.8220337,-111.8312468,1,1383.162,,POINT (-111.8312468 41.8220337)
5633539538,41.8218158,-111.8312494,3,1382.958,,POINT (-111.8312494 41.8218158)
5633539541,41.8213269,-111.8289612,3,1385.271,,POINT (-111.8289612 41.8213269)
5633539546,41.8203044,-111.8352158,3,1377.885,,POINT (-111.8352158 41.8203044)
5633539547,41.8196658,-111.8352139,1,1377.396,,POINT (-111.8352139 41.8196658)
5633539548,41.8216149,-111.8352165,3,1379.584,,POINT (-111.8352165 41.8216149)
5633539549,41.8218117,-111.8305102,3,1383.734,,POINT (-111.8305102 41.8218117)
5633539550,41.8222165,-111.8304994,4,1384.06,,POINT (-111.8304994 41.8222165)
5633539551,41.8222154,-111.8289293,3,1386.412,,POINT (-111.8289293 41.8222154)
5633539552,41.8228301,-111.8304834,3,1384.979,,POINT (-111.8304834 41.8228301)
5633539553,41.8228302,-111.8289072,3,1387.383,,POINT (-111.8289072 41.8228302)
5633620065,41.8241676,-111.8369728,1,1383.108,,POINT (-111.8369728 41.8241676)
5633673614,41.7891223,-111.8222875,3,1370.994,,POINT (-111.8222875 41.7891223)
5633673615,41.7890718,-111.8195659,1,1372.424,turning_circle,POINT (-111.8195659 41.7890718)
5633685925,41.8665129,-111.8333482,3,1390.114,,POINT (-111.8333482 41.8665129)
5872585795,41.7235182,-111.8109824,3,1402.612,,POINT (-111.8109824 41.7235182)
5927116548,41.6895243,-111.8241399,3,1403.328,,POINT (-111.8241399 41.6895243)
5927116559,41.6908458,-111.826439,3,1394.613,,POINT (-111.826439 41.6908458)
5927116560,41.6911352,-111.8305734,3,1382.585,,POINT (-111.8305734 41.6911352)
5927116570,41.6857672,-111.8318749,3,1380.855,,POINT (-111.8318749 41.6857672)
5927174678,41.7844062,-111.8307844,3,1366.232,,POINT (-111.8307844 41.7844062)
6166104046,41.7943039,-111.7886464,3,1545.635,,POINT (-111.7886464 41.7943039)
6166104047,41.7937097,-111.7886144,1,1544.532,turning_circle,POINT (-111.7886144 41.7937097)
6166104073,41.7918501,-111.7871165,3,1550.585,,POINT (-111.7871165 41.7918501)
6166235947,41.6803474,-111.8663082,1,1370.665,turning_circle,POINT (-111.8663082 41.6803474)
6166235948,41.6808892,-111.8662047,1,1370.474,,POINT (-111.8662047 41.6808892)
6166235949,41.6806201,-111.8659444,3,1370.789,,POINT (-111.8659444 41.6806201)
6166235954,41.6803243,-111.8637484,4,1372.327,,POINT (-111.8637484 41.6803243)
6166235959,41.6796873,-111.8628201,1,1373.277,turning_circle,POINT (-111.8628201 41.6796873)
6166235960,41.6807289,-111.8637854,1,1371.61,,POINT (-111.8637854 41.6807289)
6166235968,41.6817937,-111.8619908,3,1373.35,,POINT (-111.8619908 41.6817937)
6166235969,41.6818055,-111.8608243,4,1373.227,,POINT (-111.8608243 41.6818055)
6166235970,41.6818107,-111.8598696,3,1373.716,,POINT (-111.8598696 41.6818107)
6166236296,41.6833692,-111.8597567,3,1373.715,,POINT (-111.8597567 41.6833692)
6166323797,41.683263,-111.8120992,3,1459.359,,POINT (-111.8120992 41.683263)
6166323798,41.6850302,-111.8120677,3,1457.139,,POINT (-111.8120677 41.6850302)
6166323799,41.6832644,-111.8108796,3,1459.921,,POINT (-111.8108796 41.6832644)
6166323800,41.6850479,-111.8108848,4,1458.449,,POINT (-111.8108848 41.6850479)
6166323801,41.6854544,-111.8108869,1,1459.134,,POINT (-111.8108869 41.6854544)
6166323808,41.683263,-111.8100988,3,1460.875,,POINT (-111.8100988 41.683263)
6166362132,41.6863818,-111.858394,1,1370.688,turning_circle,POINT (-111.858394 41.6863818)
6166364210,41.6720543,-111.8636298,3,1372.91,,POINT (-111.8636298 41.6720543)
6166364217,41.6719309,-111.8707098,1,1370.695,turning_circle,POINT (-111.8707098 41.6719309)
6166364218,41.6719283,-111.8698251,3,1370.206,,POINT (-111.8698251 41.6719283)
6166364219,41.6736571,-111.869815,1,1370.385,turning_circle,POINT (-111.869815 41.6736571)
6166364220,41.673016,-111.8698204,3,1370.425,,POINT (-111.8698204 41.673016)
6267070448,41.6914934,-111.9617397,1,1352.267,,POINT (-111.9617397 41.6914934)
6267070449,41.6915168,-111.9641527,3,1355.874,,POINT (-111.9641527 41.6915168)
6267091164,41.6926331,-111.9196746,3,1351.941,,POINT (-111.9196746 41.6926331)
6267100685,41.6846446,-111.8758317,1,1363.958,,POINT (-111.8758317 41.6846446)
6294934516,41.6216569,-111.83266,3,1462.33,,POINT (-111.83266 41.6216569)
6295700475,41.786116,-112.0274888,4,1484.501,,POINT (-112.0274888 41.786116)
6331962309,41.7292257,-111.8095995,1,1428.324,turning_circle,POINT (-111.8095995 41.7292257)
6331962311,41.7283822,-111.8095981,3,1424.595,,POINT (-111.8095981 41.7283822)
6331962313,41.7286521,-111.8100431,3,1422.253,,POINT (-111.8100431 41.7286521)
6331962317,41.7288208,-111.8134033,3,1413.068,,POINT (-111.8134033 41.7288208)
6339331390,41.71056,-111.8601601,3,1358.547,,POINT (-111.8601601 41.71056)
6347266228,41.7558689,-111.8042882,3,1439.069,,POINT (-111.8042882 41.7558689)
6440727008,41.7079087,-111.8302588,3,1373.987,,POINT (-111.8302588 41.7079087)
6440727010,41.7063609,-111.8300702,3,1374.765,,POINT (-111.8300702 41.7063609)
6440727011,41.7065265,-111.8303194,3,1374.39,,POINT (-111.8303194 41.7065265)
6440727012,41.7063609,-111.830522,3,1374.229,,POINT (-111.830522 41.7063609)
6469118603,41.720919,-111.829522,3,1377.574,,POINT (-111.829522 41.720919)
6471698380,41.740696,-111.8194726,3,1415.3,,POINT (-111.8194726 41.740696)
6471698381,41.7405477,-111.819312,3,1415.967,,POINT (-111.819312 41.7405477)
6471698382,41.7408375,-111.8192903,3,1416.116,,POINT (-111.8192903 41.7408375)
6911040548,41.6235592,-111.8439451,1,1460.009,turning_circle,POINT (-111.8439451 41.6235592)
6911040549,41.6224692,-111.843117,3,1460.503,,POINT (-111.843117 41.6224692)
6911040557,41.6231586,-111.8424716,3,1460.417,,POINT (-111.8424716 41.6231586)
7038037734,41.6248156,-111.8171241,3,1470.883,,POINT (-111.8171241 41.6248156)
7038037736,41.6254083,-111.8171548,4,1470.923,,POINT (-111.8171548 41.6254083)
7038037739,41.6254548,-111.815414,3,1471.987,,POINT (-111.815414 41.6254548)
7038037740,41.6254999,-111.815411,3,1472.0,,POINT (-111.815411 41.6254999)
7038037741,41.6271741,-111.815395,3,1472.068,,POINT (-111.815395 41.6271741)
7038037742,41.6271772,-111.813471,3,1473.011,,POINT (-111.813471 41.6271772)
7038037743,41.6259631,-111.8175734,3,1470.5,,POINT (-111.8175734 41.6259631)
7038037747,41.6262795,-111.8154,4,1472.064,,POINT (-111.8154 41.6262795)
7038037757,41.6246136,-111.81541,4,1471.831,,POINT (-111.81541 41.6246136)
7042982834,41.7759045,-111.80442,1,1422.893,turning_circle,POINT (-111.80442 41.7759045)
7053465686,41.6724559,-111.8354685,1,1387.551,,POINT (-111.8354685 41.6724559)
7053465693,41.6721181,-111.8334693,3,1389.22,,POINT (-111.8334693 41.6721181)
7053928744,41.6593292,-111.8308061,3,1403.198,,POINT (-111.8308061 41.6593292)
7053935763,41.6987527,-111.829932,3,1376.805,,POINT (-111.829932 41.6987527)
7053935765,41.6968572,-111.8299582,1,1378.771,,POINT (-111.8299582 41.6968572)
7053952643,41.6925663,-111.8062878,4,1499.824,,POINT (-111.8062878 41.6925663)
7053952648,41.6925849,-111.805367,3,1506.535,,POINT (-111.805367 41.6925849)
7053952662,41.6929171,-111.806294,1,1499.21,,POINT (-111.806294 41.6929171)
7053952667,41.6905602,-111.8066782,4,1498.671,,POINT (-111.8066782 41.6905602)
7055518631,41.690503,-111.8572901,1,1368.221,,POINT (-111.8572901 41.690503)
7055518632,41.6901334,-111.8572914,3,1368.127,,POINT (-111.8572914 41.6901334)
7059328846,41.7811173,-111.817288,1,1383.027,turning_circle,POINT (-111.817288 41.7811173)
7078974391,41.7760503,-111.82967,3,1367.636,,POINT (-111.82967 41.7760503)
7078974394,41.7760116,-111.8286702,3,1368.829,,POINT (-111.8286702 41.7760116)
7078974395,41.7766315,-111.8286595,3,1368.633,,POINT (-111.8286595 41.7766315)
7078974396,41.7772814,-111.8289137,3,1369.234,,POINT (-111.8289137 41.7772814)
7078974397,41.7775845,-111.8289109,1,1369.187,,POINT (-111.8289109 41.7775845)
7078974400,41.7766419,-111.8296771,3,1367.627,,POINT (-111.8296771 41.7766419)
7079078556,41.7950697,-111.794866,3,1499.645,,POINT (-111.794866 41.7950697)
7079078558,41.7985663,-111.7950181,4,1517.951,,POINT (-111.7950181 41.7985663)
7079078561,41.7997069,-111.7943414,3,1520.506,,POINT (-111.7943414 41.7997069)
7079078565,41.8021303,-111.7940995,3,1519.272,,POINT (-111.7940995 41.8021303)
7103196190,41.6869852,-111.8069741,3,1498.784,,POINT (-111.8069741 41.6869852)
7103196194,41.6869791,-111.8044206,3,1516.293,,POINT (-111.8044206 41.6869791)
7103196196,41.6878577,-111.8043749,3,1515.622,,POINT (-111.8043749 41.6878577)
7103196197,41.6861439,-111.8043822,3,1516.805,,POINT (-111.8043822 41.6861439)
7103196199,41.6861067,-111.8071135,3,1497.978,,POINT (-111.8071135 41.6861067)
7165345662,41.7582073,-111.8483551,1,1364.243,,POINT (-111.8483551 41.7582073)
7165345667,41.7588711,-111.8464917,4,1365.859,,POINT (-111.8464917 41.7588711)
7165345668,41.7588394,-111.8445685,3,1366.15,,POINT (-111.8445685 41.7588394)
7165345672,41.7582178,-111.844578,3,1366.304,,POINT (-111.844578 41.7582178)
7165345676,41.7582562,-111.8465078,4,1365.856,,POINT (-111.8465078 41.7582562)
7165345677,41.7578274,-111.8465192,3,1365.701,,POINT (-111.8465192 41.7578274)
7165345678,41.7582929,-111.8483495,3,1364.214,,POINT (-111.8483495 41.7582929)
7165345679,41.7582135,-111.8443579,1,1366.423,,POINT (-111.8443579 41.7582135)
7165846315,41.66018,-111.8294196,3,1401.918,,POINT (-111.8294196 41.66018)
7165846322,41.6591166,-111.8288268,1,1402.647,turning_circle,POINT (-111.8288268 41.6591166)
7165846325,41.66054,-111.8299599,1,1401.155,,POINT (-111.8299599 41.66054)
7183967850,41.7211142,-111.829194,3,1378.103,,POINT (-111.829194 41.7211142)
7187028137,41.7476386,-111.821624,3,1401.472,,POINT (-111.821624 41.7476386)
7187028145,41.7471365,-111.8225102,1,1398.906,,POINT (-111.8225102 41.7471365)
7187115527,41.8239689,-111.8315615,3,1386.585,,POINT (-111.8315615 41.8239689)
7187115530,41.8250391,-111.831534,4,1388.564,,POINT (-111.831534 41.8250391)
7187115531,41.8255845,-111.831521,3,1389.604,,POINT (-111.831521 41.8255845)
7188230407,41.684958,-111.8156065,3,1437.785,,POINT (-111.8156065 41.684958)
7188230409,41.6845844,-111.8134416,3,1459.168,,POINT (-111.8134416 41.6845844)
7188230411,41.6813109,-111.8062576,1,1484.763,turning_circle,POINT (-111.8062576 41.6813109)
7188230425,41.68189,-111.8099219,3,1459.981,,POINT (-111.8099219 41.68189)
7188230429,41.6832562,-111.8127344,3,1459.89,,POINT (-111.8127344 41.6832562)
7188230430,41.6818847,-111.8114264,3,1458.8,,POINT (-111.8114264 41.6818847)
7188230431,41.6832638,-111.8114473,3,1460.19,,POINT (-111.8114473 41.6832638)
7188230432,41.6873336,-111.7998015,3,1561.585,,POINT (-111.7998015 41.6873336)
7188230433,41.6871887,-111.7992085,1,1565.276,,POINT (-111.7992085 41.6871887)
7188230435,41.690544,-111.808643,3,1486.67,,POINT (-111.808643 41.690544)
7188230436,41.6905863,-111.8045829,1,1512.276,turning_circle,POINT (-111.8045829 41.6905863)
7188230437,41.6860093,-111.8000183,1,1559.222,turning_circle,POINT (-111.8000183 41.6860093)
7188446171,41.7111439,-111.7985563,1,1514.349,turning_circle,POINT (-111.7985563 41.7111439)
7188446172,41.7085198,-111.798407,3,1517.459,,POINT (-111.798407 41.7085198)
7188446174,41.7089908,-111.7972996,3,1529.779,,POINT (-111.7972996 41.7089908)
7188446176,41.7136998,-111.7964936,3,1521.813,,POINT (-111.7964936 41.7136998)
7188499694,41.7169727,-111.8029345,4,1430.009,,POINT (-111.8029345 41.7169727)
7188499696,41.7172738,-111.8044024,3,1418.707,,POINT (-111.8044024 41.7172738)
7188499697,41.7172952,-111.8055467,4,1411.762,,POINT (-111.8055467 41.7172952)
7188499698,41.717322,-111.8069855,3,1405.695,,POINT (-111.8069855 41.717322)
7188499700,41.7188929,-111.8069134,1,1404.194,turning_circle,POINT (-111.8069134 41.7188929)
7188499701,41.7166585,-111.8055181,1,1414.824,,POINT (-111.8055181 41.7166585)
7188499702,41.7188333,-111.8054945,1,1409.534,turning_circle,POINT (-111.8054945 41.7188333)
7188499704,41.7188333,-111.8042348,1,1416.89,turning_circle,POINT (-111.8042348 41.7188333)
7188499705,41.7149345,-111.8033615,1,1440.029,crossing,POINT (-111.8033615 41.7149345)
7188499709,41.7185782,-111.8011891,1,1443.608,,POINT (-111.8011891 41.7185782)
7188499711,41.7176441,-111.8018555,4,1436.222,,POINT (-111.8018555 41.7176441)
7188499714,41.7173814,-111.8005482,1,1454.081,,POINT (-111.8005482 41.7173814)
7188499715,41.7154316,-111.8033567,3,1437.189,,POINT (-111.8033567 41.7154316)
7188499720,41.715079,-111.7958058,1,1531.275,turning_circle,POINT (-111.7958058 41.715079)
7188499724,41.7077238,-111.796975,1,1535.776,,POINT (-111.796975 41.7077238)
7190923815,41.7117184,-111.8318829,1,1371.033,,POINT (-111.8318829 41.7117184)
7193154812,41.6111106,-111.9312009,3,1439.38,,POINT (-111.9312009 41.6111106)
7193154823,41.6123255,-111.9317498,3,1437.261,,POINT (-111.9317498 41.6123255)
7199492908,41.7162809,-111.9634567,3,1346.354,,POINT (-111.9634567 41.7162809)
7199492910,41.7163289,-111.967473,1,1349.683,,POINT (-111.967473 41.7163289)
7205189201,41.7877593,-111.8247707,3,1369.043,,POINT (-111.8247707 41.7877593)
7205189203,41.7898731,-111.8247166,3,1368.743,,POINT (-111.8247166 41.7898731)
7205189204,41.7907226,-111.8282331,3,1365.505,,POINT (-111.8282331 41.7907226)
7205189205,41.7907131,-111.8246917,3,1368.456,,POINT (-111.8246917 41.7907131)
7205189206,41.7898823,-111.8253299,3,1368.456,,POINT (-111.8253299 41.7898823)
7205189207,41.7888732,-111.8253326,3,1368.788,,POINT (-111.8253326 41.7888732)
7205189210,41.7888826,-111.8247459,3,1368.945,,POINT (-111.8247459 41.7888826)
7205189211,41.7894748,-111.8253337,3,1368.516,,POINT (-111.8253337 41.7894748)
7205203935,41.7573754,-111.816387,3,1402.448,,POINT (-111.816387 41.7573754)
7209544848,41.7235621,-111.8106727,3,1403.143,,POINT (-111.8106727 41.7235621)
7209544850,41.723905,-111.8110828,1,1403.78,turning_circle,POINT (-111.8110828 41.723905)
7209597042,41.7113486,-111.7969206,3,1530.183,,POINT (-111.7969206 41.7113486)
7209597043,41.7114066,-111.7975295,1,1525.233,,POINT (-111.7975295 41.7114066)
7209597048,41.71743,-111.813133,3,1389.58,,POINT (-111.813133 41.71743)
7209597050,41.7187528,-111.813301,3,1389.403,,POINT (-111.813301 41.7187528)
